timestamp,太阳总辐照度,直接法向辐照度,全球水平辐照度,温度,气压,小时,日子,月份,季节,target
2019/1/13 12:00,77.2,55.7,40.35,-5.82,870.47,1.5,13,1,1,10.43
2019/1/13 12:15,87.37,63.04,45.32,-5.69,870.69,1.75,13,1,1,11.22
2019/1/13 12:30,92.46,66.71,47.81,-6.06,870.67,2,13,1,1,12.97
2019/1/13 12:45,115.53,83.36,59.87,-5.72,870.89,2.25,13,1,1,16.19
2019/1/13 13:00,135.71,97.91,71.54,-5.55,870.92,2.5,13,1,1,19.21
2019/1/13 13:15,153.59,110.82,81.66,-5.36,870.82,2.75,13,1,1,21.9
2019/1/13 13:30,167.3,120.71,89.46,-5.08,870.79,3,13,1,1,26.4
2019/1/13 13:45,208.25,150.25,113.46,-4.97,870.54,3.25,13,1,1,25.87
2019/1/13 14:00,187.84,135.53,101.33,-4.77,870.49,3.5,13,1,1,35.77
2019/1/13 14:15,365.3,263.56,225.28,-4.12,870.3,3.75,13,1,1,63.73
2019/1/13 14:30,362.15,261.29,234.62,-3.07,870.01,4,13,1,1,47.9
2019/1/13 14:45,272.71,196.76,180.76,-3.2,869.71,4.25,13,1,1,69.62
2019/1/13 15:00,510.02,367.98,363.4,-2.4,869.63,4.5,13,1,1,89.65
2019/1/13 15:15,421.71,304.26,295.39,-1.59,869.64,4.75,13,1,1,73.06
2019/1/13 15:30,376.66,271.76,252.08,-1.63,869.53,5,13,1,1,37.73
2019/1/13 15:45,228.26,164.69,128.94,-1.81,869.61,5.25,13,1,1,37.58
2019/1/13 16:00,200.45,144.63,109.31,-1.52,869.76,5.5,13,1,1,21.02
2019/1/13 16:15,128.63,92.81,68.62,-1.55,869.92,5.75,13,1,1,15.89
2019/1/13 16:30,115.24,83.15,60.08,-1.63,870.08,6,13,1,1,16.06
2019/1/14 10:30,43.47,31.37,33.98,-8.49,873.4,0,14,1,1,4.93
2019/1/14 10:45,79.62,57.45,69.71,-6.48,873.09,0.25,14,1,1,7.85
2019/1/14 11:00,118.53,85.52,105.97,-5.57,872.69,0.5,14,1,1,16.25
2019/1/14 11:15,163.73,118.13,137.9,-3.03,872.33,0.75,14,1,1,35.4
2019/1/14 11:30,209.16,150.91,168.13,-3.14,872.05,1,14,1,1,54.89
2019/1/14 11:45,250.51,180.74,195.79,-2.69,871.99,1.25,14,1,1,65.07
2019/1/14 12:00,292.43,210.99,222.12,-3.42,871.96,1.5,14,1,1,72.79
2019/1/14 12:15,326.37,235.47,249.16,-5.3,871.96,1.75,14,1,1,78.74
2019/1/14 12:30,171.9,124.03,163.87,-5.16,871.96,2,14,1,1,84.06
2019/1/14 12:45,382.57,276.02,195.24,-4.69,872.13,2.25,14,1,1,88.07
2019/1/14 13:00,405.8,292.78,319.79,-3.97,872.28,2.5,14,1,1,92.52
2019/1/14 13:15,423.13,305.29,335.72,-3.28,872.32,2.75,14,1,1,95.52
2019/1/14 13:30,440.87,318.09,349.97,-2.76,872.25,3,14,1,1,96.8
2019/1/14 13:45,458.03,330.47,360.06,-2.19,872.28,3.25,14,1,1,95.37
2019/1/14 14:00,450.23,324.84,348.8,-1.58,872.06,3.5,14,1,1,92.67
2019/1/14 14:15,470.68,339.6,364.38,-0.91,871.55,3.75,14,1,1,87.49
2019/1/14 14:30,477.34,344.4,371.42,-0.47,871,4,14,1,1,87.51
2019/1/14 14:45,482.96,348.46,376.77,0.22,870.71,4.25,14,1,1,87.51
2019/1/14 15:00,480.09,346.39,376.43,0.84,870.52,4.5,14,1,1,87.55
2019/1/14 15:15,478.23,345.05,374.08,0.89,870.22,4.75,14,1,1,89.69
2019/1/14 15:30,465.15,335.61,361.45,1.11,870.07,5,14,1,1,89.64
2019/1/14 15:45,450.86,325.3,351.39,0.69,869.93,5.25,14,1,1,89.42
2019/1/14 16:00,440.67,317.94,344.3,0.42,869.69,5.5,14,1,1,87.65
2019/1/14 16:15,424.93,306.58,330.75,1.93,869.57,5.75,14,1,1,84.08
2019/1/14 16:30,400.4,288.89,308.76,2.1,869.45,6,14,1,1,79.56
2019/1/15 10:30,23.19,16.73,12.36,-11.35,868.4,0,15,1,1,4.13
2019/1/15 10:45,42.05,30.34,23.51,-10.95,868.37,0.25,15,1,1,8.13
2019/1/15 11:00,69.57,50.2,40.11,-9.64,868.32,0.5,15,1,1,13.5
2019/1/15 11:15,105.3,75.97,65.77,-8,868.44,0.75,15,1,1,19.41
2019/1/15 11:30,141.11,101.81,91.71,-6.81,868.49,1,15,1,1,28.19
2019/1/15 11:45,174.65,126.01,110.68,-6.3,868.63,1.25,15,1,1,32.91
2019/1/15 12:00,188.27,135.83,113.32,-6.35,868.58,1.5,15,1,1,32.77
2019/1/15 12:15,206.33,148.86,123.77,-6.47,868.76,1.75,15,1,1,29.25
2019/1/15 12:30,191.95,138.49,110.39,-6.23,868.92,2,15,1,1,33.8
2019/1/15 12:45,206.79,149.2,114.17,-6.11,869.05,2.25,15,1,1,28.95
2019/1/15 13:00,234.87,169.46,142.82,-6.34,869.14,2.5,15,1,1,37.2
2019/1/15 13:15,204.47,147.52,133.49,-5.92,868.78,2.75,15,1,1,52.87
2019/1/15 13:30,298.43,215.31,208.57,-5.11,868.47,3,15,1,1,68.16
2019/1/15 13:45,330.2,238.24,237.96,-4.61,867.99,3.25,15,1,1,78.53
2019/1/15 14:00,427.47,308.42,315.77,-3.84,867.5,3.5,15,1,1,83.51
2019/1/15 14:15,455.77,328.84,344.95,-3.09,866.92,3.75,15,1,1,93.45
2019/1/15 14:30,477.24,344.33,364.09,-2.49,866.41,4,15,1,1,87.5
2019/1/15 14:45,447.34,322.76,341.78,-2.44,866.21,4.25,15,1,1,84.63
2019/1/15 15:00,447.93,323.18,344.36,-2.58,866.12,4.5,15,1,1,85.3
2019/1/15 15:15,475.04,342.74,367.83,-1.62,865.77,4.75,15,1,1,84.84
2019/1/15 15:30,477.54,344.55,363.49,-0.95,865.42,5,15,1,1,72.42
2019/1/15 15:45,337.68,243.64,235.28,-1.02,865.05,5.25,15,1,1,70.35
2019/1/15 16:00,508.45,366.84,359.17,-0.14,864.8,5.5,15,1,1,49.07
2019/1/15 16:15,252.41,182.12,147.65,-1.02,864.69,5.75,15,1,1,45.15
2019/1/15 16:30,376.61,271.72,239.02,-0.69,864.61,6,15,1,1,55.77
2019/1/16 10:30,17.95,12.95,9.27,-9.13,865.76,0,16,1,1,2.81
2019/1/16 10:45,25.46,18.37,13.18,-8.36,866.3,0.25,16,1,1,3.6
2019/1/16 11:00,33.34,24.05,17.08,-7.42,866.54,0.5,16,1,1,4.46
2019/1/16 11:15,40.21,29.01,20.78,-7.07,866.55,0.75,16,1,1,5.59
2019/1/16 11:30,49.58,35.77,25.38,-6.58,866.58,1,16,1,1,6.84
2019/1/16 11:45,58.85,42.46,30.09,-6.17,866.7,1.25,16,1,1,7.82
2019/1/16 12:00,61.9,44.66,31.5,-5.72,866.54,1.5,16,1,1,7.77
2019/1/16 12:15,58.44,42.16,30.75,-5.52,866.35,1.75,16,1,1,8.24
2019/1/16 12:30,77.09,55.62,40.54,-5.35,866.14,2,16,1,1,16.55
2019/1/16 12:45,169.12,122.02,90.44,-4.85,866.12,2.25,16,1,1,24.61
2019/1/16 13:00,142.24,102.63,72.54,-4.77,865.97,2.5,16,1,1,16.38
2019/1/16 13:15,122.03,88.05,66.8,-4.65,865.48,2.75,16,1,1,17.92
2019/1/16 13:30,143,103.17,79.92,-4.45,865.24,3,16,1,1,15.82
2019/1/16 13:45,108,77.92,62.5,-4.51,864.83,3.25,16,1,1,14.8
2019/1/16 14:00,130.65,94.26,74.93,-4.3,864.64,3.5,16,1,1,29.84
2019/1/16 14:15,365.3,263.56,240.07,-3.25,864.38,3.75,16,1,1,35.74
2019/1/16 14:30,206.45,148.96,134.27,-2.8,863.63,4,16,1,1,40.23
2019/1/16 14:45,371.54,268.06,278.41,-1.93,863.67,4.25,16,1,1,42.95
2019/1/16 15:00,475.07,342.77,362.83,-1.32,862.88,4.5,16,1,1,45.29
2019/1/16 15:15,445.37,321.33,335.18,-1.13,862.15,4.75,16,1,1,45.22
2019/1/16 15:30,439.74,317.27,330.43,-0.94,862.01,5,16,1,1,45.2
2019/1/16 15:45,420.37,303.29,315.54,-0.47,862.06,5.25,16,1,1,45.06
2019/1/16 16:00,397.29,286.64,294.19,-0.26,861.63,5.5,16,1,1,45.11
2019/1/16 16:15,385.37,278.05,279.09,-0.37,861.39,5.75,16,1,1,42.32
2019/1/16 16:30,241.59,174.3,163.67,-0.08,861.08,6,16,1,1,33.49
2019/1/17 10:30,20.23,14.59,10.82,-3.93,864.42,0,17,1,1,0.46
2019/1/17 10:45,36.77,26.53,19.69,-3.86,864.62,0.25,17,1,1,1.33
2019/1/17 11:00,52.54,37.91,27.75,-3.78,864.55,0.5,17,1,1,1.82
2019/1/17 11:15,86.55,62.45,48.37,-3.5,864.56,0.75,17,1,1,4.12
2019/1/17 11:30,123.93,89.41,67.91,-3.28,865.23,1,17,1,1,4.03
2019/1/17 11:45,104.53,75.42,56.17,-3.58,865.62,1.25,17,1,1,4.22
2019/1/17 12:00,148.22,106.94,80.36,-3.26,865.7,1.5,17,1,1,6.35
2019/1/17 12:15,175.89,126.9,95.57,-2.75,865.68,1.75,17,1,1,7.91
2019/1/17 12:30,194.11,140.05,105.64,-2.43,865.57,2,17,1,1,8.96
2019/1/17 12:45,191.21,137.96,104.89,-1.96,865.53,2.25,17,1,1,10.81
2019/1/17 13:00,196.19,141.55,112.4,-1.87,865.54,2.5,17,1,1,19.1
2019/1/17 13:15,284.93,205.57,190.9,-1.06,865.49,2.75,17,1,1,40.67
2019/1/17 13:30,375.49,270.92,260.42,-1.08,865.41,3,17,1,1,51.42
2019/1/17 13:45,296.54,213.95,173.02,-0.7,865.36,3.25,17,1,1,29.9
2019/1/17 14:00,212.92,153.62,113.18,-1.38,865.45,3.5,17,1,1,34.85
2019/1/17 14:15,262.22,189.19,140.45,-1.31,865.44,3.75,17,1,1,42.84
2019/1/17 14:30,306.38,221.05,164.01,-1,865.35,4,17,1,1,48
2019/1/17 14:45,334.31,241.21,178.48,-0.79,865.29,4.25,17,1,1,48.66
2019/1/17 15:00,310.39,223.95,164.99,-0.2,865.14,4.5,17,1,1,41.4
2019/1/17 15:15,284.09,204.97,150.86,-0.43,865,4.75,17,1,1,42.21
2019/1/17 15:30,311.41,224.68,165.87,-0.05,864.77,5,17,1,1,37.85
2019/1/17 15:45,370.26,267.14,200.63,0.14,864.7,5.25,17,1,1,36.53
2019/1/17 16:00,239.62,172.89,125.68,-0.48,864.77,5.5,17,1,1,26.01
2019/1/17 16:15,138.36,99.83,72,-0.78,864.62,5.75,17,1,1,16.64
2019/1/17 16:30,105.28,75.96,54.72,-1.02,864.6,6,17,1,1,11.87
2019/1/18 10:30,2.73,1.97,1.02,-4.08,867.3,0,18,1,1,0.82
2019/1/18 10:45,15.55,11.22,7.59,-4.01,867.41,0.25,18,1,1,2.31
2019/1/18 11:00,23.11,16.67,11.68,-3.91,867.5,0.5,18,1,1,3.62
2019/1/18 11:15,31.33,22.6,15.97,-3.85,867.5,0.75,18,1,1,5.1
2019/1/18 11:30,42.76,30.85,21.93,-3.75,867.42,1,18,1,1,6.13
2019/1/18 11:45,47.49,34.27,24.86,-3.68,867.48,1.25,18,1,1,6.73
2019/1/18 12:00,50.7,36.58,26.51,-3.56,867.62,1.5,18,1,1,7.82
2019/1/18 12:15,57.37,41.39,29.81,-3.47,867.61,1.75,18,1,1,8.55
2019/1/18 12:30,66.07,47.67,34.22,-3.39,867.61,2,18,1,1,9.79
2019/1/18 12:45,72.93,52.62,37.96,-3.37,867.68,2.25,18,1,1,10.79
2019/1/18 13:00,85.73,61.86,44.87,-3.41,867.68,2.5,18,1,1,12.05
2019/1/18 13:15,83.17,60.01,43.27,-3.24,867.59,2.75,18,1,1,11.61
2019/1/18 13:30,81.88,59.08,43.03,-3.19,867.48,3,18,1,1,11.45
2019/1/18 13:45,76.93,55.5,40.17,-3.2,867.37,3.25,18,1,1,11.34
2019/1/18 14:00,86.42,62.35,45.21,-3.19,867.06,3.5,18,1,1,12
2019/1/18 14:15,95.37,68.81,49.49,-3.1,866.81,3.75,18,1,1,13.31
2019/1/18 14:30,93.91,67.75,49.58,-3.1,866.64,4,18,1,1,13.75
2019/1/18 14:45,102.82,74.18,53.35,-3.03,866.34,4.25,18,1,1,14.23
2019/1/18 15:00,105.23,75.92,55.44,-3,866.11,4.5,18,1,1,15.8
2019/1/18 15:15,113.58,81.95,59.56,-2.94,865.91,4.75,18,1,1,16.03
2019/1/18 15:30,111.21,80.24,59.29,-2.91,865.73,5,18,1,1,16.29
2019/1/18 15:45,124.07,89.52,65.24,-2.76,865.52,5.25,18,1,1,16.66
2019/1/18 16:00,108.24,78.1,57.1,-2.75,865.32,5.5,18,1,1,14.3
2019/1/18 16:15,95.94,69.22,50.65,-2.67,865.25,5.75,18,1,1,13.75
2019/1/18 16:30,93.87,67.72,49.76,-2.24,865.07,6,18,1,1,13.1
2019/1/19 10:30,4.55,3.29,1.83,-3.55,865.5,0,19,1,1,0.64
2019/1/19 10:45,13.97,10.08,6.78,-3.43,865.49,0.25,19,1,1,2.28
2019/1/19 11:00,33.13,23.91,16.78,-3.28,865.57,0.5,19,1,1,6.17
2019/1/19 11:15,54.75,39.5,28.55,-3.13,865.79,0.75,19,1,1,9.36
2019/1/19 11:30,77.35,55.81,39.89,-2.9,865.99,1,19,1,1,11.05
2019/1/19 11:45,95.71,69.06,50.86,-2.75,866.05,1.25,19,1,1,14.85
2019/1/19 12:00,129.87,93.7,68.24,-2.52,866.06,1.5,19,1,1,14.61
2019/1/19 12:15,97.02,70,50.8,-2.52,866.26,1.75,19,1,1,11.68
2019/1/19 12:30,94.15,67.93,49.56,-2.47,866.73,2,19,1,1,12.01
2019/1/19 12:45,98.51,71.07,51.31,-2.39,867,2.25,19,1,1,13.13
2019/1/19 13:00,115.75,83.52,60.51,-2.19,867.2,2.5,19,1,1,16.82
2019/1/19 13:15,144.41,104.19,75.36,-2.08,867.36,2.75,19,1,1,20.02
2019/1/19 13:30,170.44,122.97,87.82,-1.79,867.45,3,19,1,1,17.84
2019/1/19 13:45,143.34,103.42,72.97,-1.97,867.49,3.25,19,1,1,17.02
2019/1/19 14:00,142.14,102.55,72.49,-1.81,867.52,3.5,19,1,1,15.28
2019/1/19 14:15,123.99,89.46,64.22,-1.95,867.5,3.75,19,1,1,13.41
2019/1/19 14:30,86.8,62.63,45.1,-1.82,867.53,4,19,1,1,9.56
2019/1/19 14:45,50.57,36.49,25.94,-2.03,867.49,4.25,19,1,1,5.95
2019/1/19 15:00,52.4,37.8,26.38,-2.05,867.68,4.5,19,1,1,6.62
2019/1/19 15:15,57.63,41.58,30.43,-2.08,867.87,4.75,19,1,1,9.78
2019/1/19 15:30,58.11,41.92,30.17,-2.1,867.79,5,19,1,1,9.62
2019/1/19 15:45,67.45,48.66,35.03,-2.17,867.87,5.25,19,1,1,10.31
2019/1/19 16:00,80.67,58.21,41.94,-2.14,868.08,5.5,19,1,1,10.42
2019/1/19 16:15,62.78,45.3,32.38,-2.13,868.23,5.75,19,1,1,8.38
2019/1/19 16:30,68.08,49.12,34.82,-2.11,868.4,6,19,1,1,8.86
2019/1/20 10:30,4.55,3.29,1.83,-3.55,865.5,0,20,1,1,0.640967
2019/1/20 10:45,28.64,20.66,14.69,-5.04,875.97,0.25,20,1,1,1.18
2019/1/20 11:00,45.55,32.87,23.79,-4.97,875.96,0.5,20,1,1,2.51
2019/1/20 11:15,70.12,50.59,36.86,-4.82,876.01,0.75,20,1,1,4.1
2019/1/20 11:30,113.66,82.01,60.17,-4.59,875.92,1,20,1,1,6.78
2019/1/20 11:45,156.27,112.75,82.07,-4.45,875.72,1.25,20,1,1,7.99
2019/1/20 12:00,172.35,124.35,90.97,-4.38,875.56,1.5,20,1,1,9.2
2019/1/20 12:15,179.68,129.64,94.29,-4.37,875.5,1.75,20,1,1,10.68
2019/1/20 12:30,229.59,165.65,121.76,-3.93,875.52,2,20,1,1,13.17
2019/1/20 12:45,208.59,150.5,113.32,-4.19,875.38,2.25,20,1,1,13.06
2019/1/20 13:00,219.02,158.02,119.17,-4.27,875.41,2.5,20,1,1,19.66
2019/1/20 13:15,243.19,175.46,130.44,-4.34,875.42,2.75,20,1,1,28.38
2019/1/20 13:30,287.88,207.71,159.54,-4.06,875.38,3,20,1,1,37.81
2019/1/20 13:45,263.62,190.2,145.12,-3.79,875.19,3.25,20,1,1,34.54
2019/1/20 14:00,170.97,123.35,90,-3.76,875.01,3.5,20,1,1,30.24
2019/1/20 14:15,152.32,109.9,80.79,-4.07,874.86,3.75,20,1,1,26.87
2019/1/20 14:30,214.55,154.8,117.25,-3.57,874.62,4,20,1,1,27.15
2019/1/20 14:45,232.03,167.41,127.92,-3.29,874.34,4.25,20,1,1,24.89
2019/1/20 15:00,151.7,109.45,79.98,-3.15,874.02,4.5,20,1,1,16.96
2019/1/20 15:15,159.73,115.24,92.81,-3.46,873.76,4.75,20,1,1,17.85
2019/1/20 15:30,106.41,76.77,60.45,-3.02,873.52,5,20,1,1,14.43
2019/1/20 15:45,77.26,55.74,41.96,-3.53,873.35,5.25,20,1,1,11.27
2019/1/20 16:00,96.76,69.81,51.39,-3.72,873.14,5.5,20,1,1,13.86
2019/1/20 16:15,123.95,89.43,67.48,-3.6,872.9,5.75,20,1,1,16.77
2019/1/20 16:30,96.86,69.88,50.79,-3.49,872.69,6,20,1,1,21
2019/1/21 10:30,15.42,11.13,8.9,-7.63,869.05,0,21,1,1,2.17
2019/1/21 10:45,30.94,22.32,17.33,-7.71,869.13,0.25,21,1,1,3.13
2019/1/21 11:00,34.87,25.16,19.74,-7.21,869.1,0.5,21,1,1,4.14
2019/1/21 11:15,50.45,36.4,29.09,-6.6,868.92,0.75,21,1,1,6.52
2019/1/21 11:30,75.75,54.66,42.96,-6.18,868.91,1,21,1,1,9.57
2019/1/21 11:45,101.45,73.19,58.35,-6.05,868.96,1.25,21,1,1,11.96
2019/1/21 12:00,118.45,85.46,67.22,-5.98,868.74,1.5,21,1,1,13.8
2019/1/21 12:15,154.05,111.15,90.96,-5.61,868.96,1.75,21,1,1,23.24
2019/1/21 12:30,203.85,147.08,125.08,-5.14,868.77,2,21,1,1,30.91
2019/1/21 12:45,183.58,132.45,108.41,-4.91,868.61,2.25,21,1,1,31.79
2019/1/21 13:00,191.76,138.35,109.68,-4.82,868.56,2.5,21,1,1,33.9
2019/1/21 13:15,196.56,141.82,120.65,-4.6,868.55,2.75,21,1,1,38.04
2019/1/21 13:30,257.95,186.11,168.98,-4.26,868.36,3,21,1,1,58.19
2019/1/21 13:45,303.51,218.98,197.33,-3.94,868.39,3.25,21,1,1,57.31
2019/1/21 14:00,337.39,243.43,226.57,-3.82,868.11,3.5,21,1,1,73.5
2019/1/21 14:15,393.91,284.21,271.77,-3.53,867.92,3.75,21,1,1,68.06
2019/1/21 14:30,278.67,201.06,172.41,-3.25,867.61,4,21,1,1,57.53
2019/1/21 14:45,291.93,210.63,179.09,-3.53,867.44,4.25,21,1,1,58.8
2019/1/21 15:00,401.11,289.4,261.48,-3.22,867.18,4.5,21,1,1,70.95
2019/1/21 15:15,327.29,236.14,196.76,-3.25,866.95,4.75,21,1,1,53.29
2019/1/21 15:30,278.98,201.28,167.82,-3.36,866.85,5,21,1,1,47.51
2019/1/21 15:45,351.43,253.56,217.31,-3.17,866.72,5.25,21,1,1,55.71
2019/1/21 16:00,394.86,284.89,248.85,-2.9,866.6,5.5,21,1,1,62.91
2019/1/21 16:15,435.8,314.43,279.24,-2.89,866.41,5.75,21,1,1,63.5
2019/1/21 16:30,377.02,272.02,234.23,-2.46,866.37,6,21,1,1,66.99
2019/1/22 10:30,32.66,23.57,18.01,-11.02,866.69,0,22,1,1,6.25
2019/1/22 10:45,52.86,38.14,29.08,-10.1,866.82,0.25,22,1,1,9.05
2019/1/22 11:00,68.82,49.65,37.76,-9.19,866.62,0.5,22,1,1,10.87
2019/1/22 11:15,81.01,58.45,44.19,-8.42,866.64,0.75,22,1,1,12.6
2019/1/22 11:30,96.5,69.63,52.19,-8.13,866.64,1,22,1,1,16.02
2019/1/22 11:45,127.1,91.7,68.79,-8.06,866.49,1.25,22,1,1,24.79
2019/1/22 12:00,210.07,151.56,117.79,-7.69,866.39,1.5,22,1,1,57.67
2019/1/22 12:15,414.07,298.75,264.15,-6.07,866.29,1.75,22,1,1,73.13
2019/1/22 12:30,293.45,211.72,202.99,-6.36,866.3,2,22,1,1,53.26
2019/1/22 12:45,248.21,179.08,142.05,-7.76,866.41,2.25,22,1,1,48.47
2019/1/22 13:00,312.84,225.71,201.71,-7.97,866.66,2.5,22,1,1,56.84
2019/1/22 13:15,467.85,337.56,320.3,-7.14,866.8,2.75,22,1,1,80.57
2019/1/22 13:30,381.72,275.41,263.28,-6.68,866.5,3,22,1,1,87.73
2019/1/22 13:45,490.01,353.54,338.35,-5.89,866.63,3.25,22,1,1,80.52
2019/1/22 14:00,361.56,260.87,231.26,-5.72,866.53,3.5,22,1,1,56.74
2019/1/22 14:15,375.1,270.63,224.38,-5.49,866.34,3.75,22,1,1,47.39
2019/1/22 14:30,448.25,323.41,283.58,-5.45,866.13,4,22,1,1,55.62
2019/1/22 14:45,579.57,418.16,366.71,-5.14,865.8,4.25,22,1,1,55.53
2019/1/22 15:00,438.92,316.68,262.6,-5.05,865.33,4.5,22,1,1,48.07
2019/1/22 15:15,252.67,182.3,135.63,-5.17,865,4.75,22,1,1,38.1
2019/1/22 15:30,257.65,185.89,135.49,-4.98,864.95,5,22,1,1,43.41
2019/1/22 15:45,291.52,210.33,157.02,-4.91,864.85,5.25,22,1,1,43.59
2019/1/22 16:00,211.02,152.25,108.46,-4.93,864.8,5.5,22,1,1,29.96
2019/1/22 16:15,156.03,112.57,81,-4.76,864.64,5.75,22,1,1,20.96
2019/1/22 16:30,141.69,102.23,74.95,-4.99,864.71,6,22,1,1,17.03
2019/1/23 10:30,14.91,10.76,7.51,-6.71,864.76,0,23,1,1,3.24
2019/1/23 10:45,33.24,23.98,17.37,-6.66,864.52,0.25,23,1,1,5.85
2019/1/23 11:00,50.36,36.33,27.24,-6.36,864.55,0.5,23,1,1,8.35
2019/1/23 11:15,70.75,51.04,38.76,-5.94,864.47,0.75,23,1,1,12.57
2019/1/23 11:30,104.59,75.46,56.87,-5.38,864.26,1,23,1,1,17.4
2019/1/23 11:45,134.17,96.81,73.5,-4.96,864.14,1.25,23,1,1,22.16
2019/1/23 12:00,161.55,116.56,89.55,-4.53,864.17,1.5,23,1,1,27.16
2019/1/23 12:15,200.67,144.79,112.11,-4.29,863.97,1.75,23,1,1,33.8
2019/1/23 12:30,233.61,168.55,137.53,-4.25,863.99,2,23,1,1,43.92
2019/1/23 12:45,285.87,206.26,160.98,-3.68,863.7,2.25,23,1,1,53.02
2019/1/23 13:00,339.66,245.06,214.49,-2.62,863.67,2.5,23,1,1,56.76
2019/1/23 13:15,322.52,232.7,200.43,-2.83,863.5,2.75,23,1,1,56.26
2019/1/23 13:30,318.27,229.63,192.93,-2.46,863.37,3,23,1,1,38.04
2019/1/23 13:45,333.78,240.82,199.26,-2,863.24,3.25,23,1,1,29.96
2019/1/23 14:00,359.52,259.39,216.47,-1.83,862.97,3.5,23,1,1,30.1
2019/1/23 14:15,434.38,313.41,270.03,-2.82,862.76,3.75,23,1,1,50.08
2019/1/23 14:30,466.95,336.91,299.27,-1.42,862.48,4,23,1,1,73.21
2019/1/23 14:45,621.8,448.63,418.79,-0.98,862.23,4.25,23,1,1,108.15
2019/1/23 15:00,604.39,436.07,416.74,-0.43,862.01,4.5,23,1,1,82.35
2019/1/23 15:15,609.77,439.95,431.92,-0.73,861.84,4.75,23,1,1,86.24
2019/1/23 15:30,589.56,425.37,421.85,-0.56,861.65,5,23,1,1,86.83
2019/1/23 15:45,459.1,331.24,328.75,-0.53,861.69,5.25,23,1,1,76.47
2019/1/23 16:00,419.27,302.5,295.6,-0.09,861.7,5.5,23,1,1,72.04
2019/1/23 16:15,440.25,317.64,295.31,-0.42,861.68,5.75,23,1,1,84.28
2019/1/23 16:30,380.18,274.3,254.51,0.06,861.61,6,23,1,1,39.05
2019/1/24 10:30,42.93,30.98,27.21,-8.79,868.27,0,24,1,1,8.97
2019/1/24 10:45,101.22,73.03,70.21,-7.98,868.27,0.25,24,1,1,14.71
2019/1/24 11:00,137.16,98.96,95.78,-6.63,868.24,0.5,24,1,1,27.05
2019/1/24 11:15,166.33,120.01,116.64,-5.22,868.06,0.75,24,1,1,40.61
2019/1/24 11:30,207.59,149.77,145.29,-3.46,867.9,1,24,1,1,52.35
2019/1/24 11:45,248.15,179.04,173.73,-3.54,867.72,1.25,24,1,1,60.53
2019/1/24 12:00,290.72,209.75,204.99,-2.7,867.67,1.5,24,1,1,57.97
2019/1/24 12:15,321.41,231.9,226.26,-4.06,867.65,1.75,24,1,1,41.3
2019/1/24 12:30,244.13,176.14,253.73,-3.07,867.68,2,24,1,1,65.36
2019/1/24 12:45,358.98,259,182.05,-3.58,867.78,2.25,24,1,1,64.58
2019/1/24 13:00,433.12,312.5,307.06,-3.74,867.96,2.5,24,1,1,66.79
2019/1/24 13:15,460.67,332.37,328.01,-3.54,868.04,2.75,24,1,1,73.09
2019/1/24 13:30,480.69,346.82,343.39,-2.86,868,3,24,1,1,97.79
2019/1/24 13:45,504.65,364.1,361.56,-2.82,867.95,3.25,24,1,1,100.07
2019/1/24 14:00,521.59,376.33,372.11,-1.49,867.87,3.5,24,1,1,80
2019/1/24 14:15,531.76,383.67,377.29,-1.06,867.72,3.75,24,1,1,76.73
2019/1/24 14:30,543.43,392.08,386.1,-0.42,867.5,4,24,1,1,81.5
2019/1/24 14:45,555.43,400.74,393.7,-1.46,867.29,4.25,24,1,1,68.61
2019/1/24 15:00,556.75,401.7,394.47,-1.19,867.18,4.5,24,1,1,82.74
2019/1/24 15:15,551.13,397.64,390.99,-0.14,867.03,4.75,24,1,1,66.74
2019/1/24 15:30,545.75,393.76,387.18,-0.7,866.95,5,24,1,1,68.37
2019/1/24 15:45,525.77,379.34,372.33,-0.42,867,5.25,24,1,1,67.63
2019/1/24 16:00,532.58,384.26,381.73,-0.57,866.94,5.5,24,1,1,69.98
2019/1/24 16:15,501.81,362.06,362.48,0.47,866.86,5.75,24,1,1,69.42
2019/1/24 16:30,450.82,325.27,323.88,-0.05,866.83,6,24,1,1,51.58
2019/1/25 10:30,42.83,30.9,24.43,-5.81,872.69,0,25,1,1,8.35
2019/1/25 10:45,87.95,63.45,57.12,-5.19,872.6,0.25,25,1,1,14.45
2019/1/25 11:00,111.13,80.18,76.87,-4.17,872.47,0.5,25,1,1,24.27
2019/1/25 11:15,142.17,102.58,98.72,-2.82,872.26,0.75,25,1,1,36.58
2019/1/25 11:30,182.75,131.85,125.46,-2.63,872.12,1,25,1,1,46.17
2019/1/25 11:45,228.16,164.62,156.07,-2.53,871.93,1.25,25,1,1,52.9
2019/1/25 12:00,264.86,191.1,180.4,-1.86,871.97,1.5,25,1,1,59.21
2019/1/25 12:15,305.44,220.37,207.97,-1.93,872.14,1.75,25,1,1,66.63
2019/1/25 12:30,266.14,192.02,240.94,-2,871.98,2,25,1,1,73.65
2019/1/25 12:45,255.79,184.55,164.92,-2.26,871.83,2.25,25,1,1,79.82
2019/1/25 13:00,414.25,298.88,287.95,-1.99,871.85,2.5,25,1,1,82.96
2019/1/25 13:15,400.93,289.27,279.02,-2.29,871.72,2.75,25,1,1,83.24
2019/1/25 13:30,447.75,323.05,311.7,-1.57,871.73,3,25,1,1,86.47
2019/1/25 13:45,480.21,346.47,334.52,-1.14,871.63,3.25,25,1,1,82.97
